date_clean,state,positive,negative,death,recovered,positiveIncrease,negativeIncrease,deathIncrease,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,hospitalizedIncrease,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative
2020-11-12,TX,993841.0,8039376.0,19147.0,838950.0,8461,17585,143,9033217.0,26046,6925.0,,0,1879.0,,,
2020-11-12,UT,143639.0,1012077.0,687.0,98897.0,3919,7784,9,1551650.0,16670,484.0,6487.0,92,191.0,1277.0,,480.0
2020-11-12,VA,198027.0,2673174.0,3758.0,22002.0,1521,11053,17,2853797.0,11990,1313.0,23315.0,187,246.0,,110.0,
2020-11-12,VI,1410.0,24077.0,23.0,1357.0,0,0,0,25487.0,0,,,0,,,,
2020-11-12,VT,2651.0,194968.0,59.0,1958.0,116,1222,0,456048.0,6242,22.0,,0,5.0,,,
2020-11-12,WA,120011.0,2524414.0,2482.0,,0,0,0,2644425.0,0,495.0,9092.0,0,,,58.0,
2020-11-12,WI,309572.0,1964799.0,2621.0,223937.0,8223,14931,67,3728583.0,49459,2077.0,13771.0,264,424.0,1625.0,,
2020-11-12,WV,30897.0,857402.0,555.0,22115.0,696,12486,2,888299.0,13182,306.0,,0,93.0,,34.0,
2020-11-12,WY,20479.0,128808.0,127.0,11585.0,1105,1569,0,149287.0,2674,192.0,558.0,13,,,,
2020-11-11,AK,21331.0,813259.0,96.0,7160.0,499,5951,4,834590.0,6450,117.0,,0,,,7.0,
2020-11-11,AL,208637.0,1245235.0,3201.0,84471.0,2070,14083,81,1421590.0,15451,1210.0,21886.0,0,,2142.0,,1239.0
2020-11-11,AR,126197.0,1343051.0,2126.0,110365.0,1962,11043,14,1456994.0,12250,801.0,7635.0,56,304.0,,116.0,882.0
2020-11-11,AS,0.0,1768.0,0.0,,0,0,0,1768.0,0,,,0,,,,
2020-11-11,AZ,265163.0,1650072.0,6228.0,43990.0,2030,7775,36,1908309.0,9695,1360.0,22494.0,66,309.0,,156.0,
2020-11-11,CA,984682.0,19237411.0,18070.0,,7464,119988,69,20222093.0,127452,3987.0,,0,1006.0,,,
2020-11-11,CO,138427.0,1236359.0,2201.0,8846.0,3890,11701,22,2306782.0,32354,1270.0,10263.0,213,,,,
2020-11-11,CT,84741.0,2554464.0,4716.0,9800.0,1754,35189,9,2639205.0,36943,584.0,12257.0,0,,,,
2020-11-11,DC,18379.0,548693.0,657.0,14036.0,206,5033,0,567072.0,5239,112.0,,0,30.0,,17.0,
2020-11-11,DE,27342.0,343283.0,724.0,14380.0,230,1264,2,603328.0,4285,126.0,,0,25.0,,,
2020-11-11,FL,846321.0,5620660.0,17512.0,,5669,27071,52,10714303.0,67377,3056.0,51731.0,252,,,,
2020-11-11,GA,377694.0,3408352.0,8806.0,,1640,11882,76,3786046.0,13522,2002.0,32806.0,175,,6171.0,,
2020-11-11,GU,5755.0,68794.0,91.0,3667.0,101,589,0,74549.0,690,80.0,,0,20.0,,11.0,
2020-11-11,HI,16320.0,295153.0,222.0,11958.0,78,0,1,574852.0,4844,77.0,1178.0,31,16.0,,1.0,
2020-11-11,IA,151953.0,806400.0,1899.0,104226.0,4297,3865,25,958353.0,8162,1190.0,,0,210.0,,101.0,
2020-11-11,ID,75428.0,348963.0,714.0,33330.0,1201,2379,16,413838.0,3343,288.0,2962.0,36,72.0,593.0,,
2020-11-11,IL,523840.0,8140643.0,10798.0,,12657,80807,153,8664483.0,93464,5042.0,,0,951.0,,404.0,
2020-11-11,IN,224374.0,1629326.0,4762.0,139444.0,5036,11034,31,3307845.0,38192,2544.0,19284.0,261,649.0,3703.0,196.0,
2020-11-11,KS,109225.0,594422.0,1215.0,2913.0,5672,7993,34,703647.0,13665,810.0,4252.0,114,210.0,1167.0,80.0,347.0
2020-11-11,KY,127344.0,2001710.0,1604.0,23165.0,2698,0,14,2105559.0,0,1189.0,8403.0,0,286.0,2146.0,,
2020-11-11,LA,194702.0,2730221.0,6058.0,172210.0,0,0,0,2924923.0,0,684.0,,0,,,66.0,
2020-11-11,MA,177541.0,2775173.0,10222.0,131646.0,2660,17957,38,6906649.0,80321,659.0,13373.0,0,152.0,,72.0,
2020-11-11,MD,158423.0,1902413.0,4249.0,8313.0,1714,11275,16,3729915.0,27257,805.0,18012.0,98,193.0,,,
2020-11-11,ME,8202.0,696371.0,158.0,6226.0,142,0,2,704573.0,142,49.0,545.0,7,14.0,,5.0,
2020-11-11,MI,251872.0,5230604.0,8136.0,128981.0,6620,48231,42,5482476.0,54851,3093.0,,0,604.0,,263.0,
2020-11-11,MN,194570.0,1850746.0,2754.0,157164.0,4889,6542,56,3150108.0,14112,1299.0,12151.0,218,282.0,3032.0,,
2020-11-11,MO,220768.0,1407151.0,3323.0,,4071,24678,24,2705205.0,59784,2157.0,,0,486.0,,257.0,
2020-11-11,MP,100.0,16467.0,2.0,29.0,0,0,0,16567.0,0,,4.0,0,,,,
2020-11-11,MS,129394.0,873863.0,3497.0,111430.0,1256,0,17,1003257.0,1256,756.0,6914.0,0,191.0,,78.0,
2020-11-11,MT,42070.0,505658.0,472.0,24594.0,919,2243,10,547728.0,3162,500.0,1530.0,20,,,,
2020-11-11,NC,300561.0,4159727.0,4698.0,261719.0,3119,27257,38,4460288.0,30376,1246.0,,0,301.0,,,
2020-11-11,ND,57373.0,256234.0,519.0,45031.0,1031,694,22,917951.0,10579,411.0,1967.0,61,51.0,351.0,,
2020-11-11,NE,87733.0,551729.0,730.0,49761.0,2182,3564,20,1071705.0,22627,860.0,3366.0,45,,,,
2020-11-11,NH,13148.0,357682.0,492.0,10262.0,229,2516,3,673987.0,0,69.0,800.0,4,,263.0,,
2020-11-11,NJ,263495.0,4821298.0,16476.0,38586.0,3065,40664,15,5084793.0,43729,1801.0,38600.0,147,334.0,,104.0,
2020-11-11,NM,57547.0,1224404.0,1144.0,23736.0,1258,11170,14,1281951.0,12428,425.0,5265.0,61,,,,
2020-11-11,NV,113411.0,745908.0,1877.0,2560.0,1107,3678,18,1362884.0,10138,950.0,,0,233.0,,107.0,
2020-11-11,NY,540965.0,15527601.0,26026.0,81020.0,4820,159480,21,16068566.0,164300,1628.0,89995.0,0,304.0,,135.0,
2020-11-11,OH,267356.0,4742427.0,5623.0,191950.0,5874,39680,76,5009783.0,45554,2880.0,21290.0,253,716.0,4122.0,328.0,
2020-11-11,OK,142334.0,1605803.0,1470.0,119144.0,2177,12762,19,1748137.0,14939,1248.0,9868.0,186,340.0,,,
2020-11-11,OR,52770.0,875573.0,742.0,5870.0,861,6266,5,928343.0,7127,345.0,3553.0,42,77.0,,27.0,
2020-11-11,PA,243368.0,2488761.0,9145.0,172791.0,4711,17976,59,2732129.0,22687,2080.0,,0,417.0,,193.0,
2020-11-11,PR,39120.0,305972.0,901.0,34032.0,264,0,12,345092.0,264,556.0,,0,72.0,,58.0,
2020-11-11,RI,39776.0,431508.0,1243.0,3020.0,978,2429,6,1281145.0,13870,220.0,3656.0,35,25.0,,17.0,
2020-11-11,SC,188995.0,1811714.0,4076.0,98621.0,1257,10940,14,2000709.0,12197,780.0,11024.0,58,198.0,,97.0,
2020-11-11,SD,58696.0,224424.0,567.0,40668.0,1362,1059,27,283120.0,2421,543.0,3389.0,112,92.0,,50.0,
2020-11-11,TN,293381.0,3680642.0,3761.0,259438.0,3632,26587,89,3974023.0,30219,1904.0,10895.0,82,505.0,,229.0,
2020-11-11,TX,985380.0,8021791.0,19004.0,831800.0,11150,94182,141,9007171.0,105332,6779.0,,0,1879.0,,,
2020-11-11,UT,139720.0,1004293.0,678.0,97269.0,2335,6050,6,1534980.0,12971,466.0,6395.0,111,182.0,1277.0,,479.0
2020-11-11,VA,196506.0,2662121.0,3741.0,21863.0,1594,19894,15,2841807.0,21148,1265.0,23128.0,238,250.0,,106.0,
2020-11-11,VI,1410.0,24077.0,23.0,1357.0,0,0,0,25487.0,0,,,0,,,,
2020-11-11,VT,2535.0,193746.0,59.0,1947.0,73,753,0,449806.0,2225,18.0,,0,6.0,,,
2020-11-11,WA,120011.0,2524414.0,2482.0,,1441,15469,22,2644425.0,16910,495.0,9092.0,61,,,58.0,
2020-11-11,WI,301349.0,1949868.0,2554.0,219304.0,7537,10424,72,3679124.0,34257,2102.0,13507.0,277,441.0,1617.0,,
2020-11-11,WV,30201.0,844916.0,553.0,21877.0,885,10189,7,875117.0,11074,277.0,,0,85.0,,28.0,
2020-11-11,WY,19374.0,127239.0,127.0,11234.0,132,91,0,146613.0,223,178.0,545.0,3,,,,
2020-11-10,AK,20832.0,807308.0,92.0,7161.0,532,59611,8,828140.0,60143,120.0,,0,,,10.0,
2020-11-10,AL,206567.0,1231152.0,3120.0,84471.0,1710,-1823,36,1406139.0,-690,1206.0,21886.0,592,,2128.0,,1231.0
2020-11-10,AR,124235.0,1332008.0,2112.0,109235.0,1424,7353,4,1444744.0,8328,809.0,7579.0,83,310.0,,126.0,876.0
2020-11-10,AS,0.0,1768.0,0.0,,0,0,0,1768.0,0,,,0,,,,
2020-11-10,AZ,263133.0,1642297.0,6192.0,43682.0,3434,12091,28,1898614.0,15407,1289.0,22428.0,217,294.0,,148.0,
2020-11-10,CA,977218.0,19117423.0,18001.0,,5367,170795,24,20094641.0,176162,3799.0,,0,984.0,,,
2020-11-10,CO,134537.0,1224658.0,2179.0,8738.0,3553,13686,11,2274428.0,29043,1174.0,10050.0,33,,,,
2020-11-10,CT,82987.0,2519275.0,4707.0,9800.0,1524,21160,9,2602262.0,22684,548.0,12257.0,0,,,,
2020-11-10,DC,18173.0,543660.0,657.0,13977.0,86,2933,2,561833.0,3019,109.0,,0,27.0,,15.0,
2020-11-10,DE,27112.0,342019.0,722.0,14276.0,204,1347,3,599043.0,5244,127.0,,0,29.0,,,
2020-11-10,FL,840652.0,5593589.0,17460.0,,4282,19829,69,10646926.0,46452,3034.0,51479.0,283,,,,
2020-11-10,GA,376054.0,3396470.0,8730.0,,1873,20757,53,3772524.0,22630,1938.0,32631.0,148,,6138.0,,
2020-11-10,GU,5654.0,68205.0,91.0,3667.0,181,724,1,73859.0,905,77.0,,0,19.0,,12.0,
2020-11-10,HI,16242.0,295153.0,221.0,11958.0,63,0,0,570008.0,3014,75.0,1147.0,-14,13.0,,8.0,
2020-11-10,IA,147656.0,802535.0,1874.0,102981.0,2734,1836,25,950191.0,4570,1135.0,,0,196.0,,89.0,
2020-11-10,ID,74227.0,346584.0,698.0,33032.0,1266,1041,12,410495.0,2187,288.0,2926.0,37,72.0,585.0,,
2020-11-10,IL,511183.0,8059836.0,10645.0,,12623,89332,82,8571019.0,101955,4742.0,,0,911.0,,399.0,
2020-11-10,IN,219338.0,1618292.0,4731.0,136988.0,4829,9772,67,3269653.0,30619,2336.0,19023.0,285,599.0,3656.0,183.0,
2020-11-10,KS,103553.0,586429.0,1181.0,2842.0,0,0,0,689982.0,0,500.0,4138.0,0,140.0,1135.0,55.0,339.0
2020-11-10,KY,124646.0,2001710.0,1590.0,23165.0,2079,18208,14,2105559.0,19684,1189.0,8403.0,129,286.0,2146.0,,
2020-11-10,LA,194702.0,2730221.0,6058.0,172210.0,1330,25130,10,2924923.0,26460,684.0,,0,,,66.0,
2020-11-10,MA,174881.0,2757216.0,10184.0,131646.0,2154,13697,21,6826328.0,58341,618.0,13373.0,0,150.0,,68.0,
2020-11-10,MD,156709.0,1891138.0,4233.0,8305.0,1338,8864,12,3702658.0,24549,761.0,17914.0,81,176.0,,,
2020-11-10,ME,8060.0,696371.0,156.0,6100.0,172,5856,3,704431.0,6028,49.0,538.0,6,14.0,,5.0,
2020-11-10,MI,245252.0,5182373.0,8094.0,128981.0,6944,52371,86,5427625.0,59315,2959.0,,0,595.0,,257.0,
2020-11-10,MN,189681.0,1844204.0,2698.0,153347.0,4893,10137,23,3135996.0,32562,1224.0,11933.0,262,249.0,2996.0,,
2020-11-10,MO,216697.0,1382473.0,3299.0,,4256,-12961,146,2645421.0,-24034,2055.0,,0,457.0,,237.0,
2020-11-10,MP,100.0,16467.0,2.0,29.0,0,474,0,16567.0,474,,4.0,0,,,,
2020-11-10,MS,128138.0,873863.0,3480.0,111430.0,933,0,37,1002001.0,933,737.0,6914.0,0,199.0,,83.0,
2020-11-10,MT,41151.0,503415.0,462.0,23873.0,1098,2555,5,544566.0,3653,487.0,1510.0,18,,,,
2020-11-10,NC,297442.0,4132470.0,4660.0,261719.0,2582,27714,45,4429912.0,30296,1230.0,,0,325.0,,,
2020-11-10,ND,56342.0,255540.0,497.0,43949.0,884,0,0,907372.0,0,383.0,1906.0,0,48.0,345.0,,
2020-11-10,NE,85551.0,548165.0,710.0,49314.0,1582,1997,7,1049078.0,9380,820.0,3321.0,32,,,,
2020-11-10,NH,12919.0,355166.0,489.0,10233.0,220,4321,0,673987.0,8200,64.0,796.0,2,,263.0,,
2020-11-10,NJ,260430.0,4780634.0,16461.0,38407.0,3777,0,21,5041064.0,3777,1645.0,38453.0,117,327.0,,98.0,
2020-11-10,NM,56289.0,1213234.0,1130.0,23457.0,1408,5633,12,1269523.0,7041,423.0,5204.0,82,,,,
2020-11-10,NV,112304.0,742230.0,1859.0,2560.0,1322,2271,7,1352746.0,8438,898.0,,0,231.0,,101.0,
2020-11-10,NY,536145.0,15368121.0,26005.0,80854.0,3965,124071,32,15904266.0,128036,1548.0,89995.0,0,296.0,,128.0,
2020-11-10,OH,261482.0,4702747.0,5547.0,189079.0,6508,39595,23,4964229.0,46103,2747.0,21037.0,386,656.0,4086.0,327.0,
2020-11-10,OK,140157.0,1593041.0,1451.0,118074.0,1702,21720,7,1733198.0,23422,1102.0,9682.0,61,334.0,,,
2020-11-10,OR,51909.0,869307.0,737.0,5870.0,754,5785,3,921216.0,6539,337.0,3511.0,48,78.0,,25.0,
2020-11-10,PA,238657.0,2470785.0,9086.0,171833.0,4361,14929,62,2709442.0,19290,1938.0,,0,393.0,,189.0,
2020-11-10,PR,38856.0,305972.0,889.0,33368.0,275,0,7,344828.0,275,538.0,,0,75.0,,52.0,
2020-11-10,RI,38798.0,429079.0,1237.0,2989.0,789,2057,4,1267275.0,9636,218.0,3621.0,37,26.0,,18.0,
2020-11-10,SC,187738.0,1800774.0,4062.0,97765.0,1347,19940,21,1988512.0,21287,784.0,10966.0,82,197.0,,104.0,
2020-11-10,SD,57334.0,223365.0,540.0,40199.0,1023,873,3,280699.0,1896,607.0,3277.0,50,,,,
2020-11-10,TN,289749.0,3654055.0,3672.0,256143.0,1979,13594,62,3943804.0,15573,1815.0,10813.0,81,502.0,,223.0,
2020-11-10,TX,974230.0,7927609.0,18863.0,826116.0,11211,40686,94,8901839.0,51897,6170.0,,0,1828.0,,,
2020-11-10,UT,137385.0,998243.0,672.0,95975.0,2517,7708,11,1522009.0,16429,453.0,6284.0,122,185.0,1267.0,,476.0
2020-11-10,VA,194912.0,2642227.0,3726.0,21716.0,1435,16617,13,2820659.0,17809,1174.0,22890.0,145,224.0,,88.0,
2020-11-10,VI,1410.0,24077.0,23.0,1357.0,5,65,0,25487.0,70,,,0,,,,
2020-11-10,VT,2462.0,192993.0,59.0,1936.0,47,614,0,447581.0,1254,15.0,,0,4.0,,,
2020-11-10,WA,118570.0,2508945.0,2460.0,,1239,14078,21,2627515.0,15317,458.0,9031.0,228,,,62.0,
2020-11-10,WI,293812.0,1939444.0,2482.0,214469.0,7432,12926,72,3644867.0,47573,2070.0,13230.0,291,418.0,1590.0,,
2020-11-10,WV,29316.0,834727.0,546.0,21499.0,511,6447,16,864043.0,6958,280.0,,0,85.0,,29.0,
2020-11-10,WY,19242.0,127148.0,127.0,11098.0,1232,0,13,146390.0,1232,178.0,542.0,22,,,,
2020-11-09,AK,20300.0,747697.0,84.0,7161.0,474,-12651,0,767997.0,-12177,119.0,,0,,,9.0,
2020-11-09,AL,204857.0,1232975.0,3084.0,84471.0,1170,3158,0,1406829.0,4138,1174.0,21294.0,0,,2122.0,,1226.0
2020-11-09,AR,122811.0,1324655.0,2108.0,108201.0,945,7716,23,1436416.0,8545,786.0,7496.0,62,289.0,,116.0,869.0
2020-11-09,AS,0.0,1768.0,0.0,,0,0,0,1768.0,0,,,0,,,,
2020-11-09,AZ,259699.0,1630206.0,6164.0,43460.0,435,10142,0,1883207.0,10547,1232.0,22211.0,9,292.0,,142.0,
2020-11-09,CA,971851.0,18946628.0,17977.0,,7212,186639,14,19918479.0,193851,3668.0,,0,941.0,,,
2020-11-09,CO,130984.0,1210972.0,2168.0,8667.0,3017,10965,0,2245385.0,30597,1134.0,10017.0,20,,,,
2020-11-09,CT,81463.0,2498115.0,4698.0,9800.0,3338,86636,27,2579578.0,89974,496.0,12257.0,0,,,,
2020-11-09,DC,18087.0,540727.0,655.0,13919.0,86,3279,1,558814.0,3365,104.0,,0,29.0,,17.0,
2020-11-09,DE,26908.0,340672.0,719.0,14158.0,305,1996,1,593799.0,6237,119.0,,0,27.0,,,
2020-11-09,FL,836370.0,5573760.0,17391.0,,3845,16454,58,10600474.0,44970,2902.0,51196.0,103,,,,
2020-11-09,GA,374181.0,3375713.0,8677.0,,1103,14831,29,3749894.0,15934,1916.0,32483.0,15,,6097.0,,
2020-11-09,GU,5473.0,67481.0,90.0,3654.0,240,718,1,72954.0,958,75.0,,0,18.0,,13.0,
2020-11-09,HI,16179.0,295153.0,221.0,11958.0,128,0,1,566994.0,4724,75.0,1161.0,4,13.0,,8.0,
2020-11-09,IA,144922.0,800699.0,1849.0,101158.0,4381,5401,7,945621.0,9782,1034.0,,0,184.0,,82.0,
2020-11-09,ID,72961.0,345543.0,686.0,32702.0,649,2134,3,408308.0,2739,320.0,2889.0,19,90.0,580.0,,
2020-11-09,IL,498560.0,7970504.0,10563.0,,10573,54187,25,8469064.0,64760,4409.0,,0,857.0,,376.0,
2020-11-09,IN,214509.0,1608520.0,4664.0,134598.0,4135,8954,35,3239034.0,28368,2174.0,18738.0,233,547.0,3623.0,180.0,
2020-11-09,KS,103553.0,586429.0,1181.0,2842.0,5920,7742,15,689982.0,13662,500.0,4138.0,71,140.0,1135.0,55.0,339.0
2020-11-09,KY,122567.0,1983502.0,1576.0,22942.0,1729,36353,11,2085875.0,38911,1133.0,8274.0,430,300.0,2113.0,,
2020-11-09,LA,193372.0,2705091.0,6048.0,172210.0,391,5115,12,2898463.0,5506,652.0,,0,,,71.0,
2020-11-09,MA,172727.0,2743519.0,10163.0,131646.0,1328,12998,14,6767987.0,47461,588.0,13373.0,0,143.0,,66.0,
2020-11-09,MD,155371.0,1882274.0,4221.0,8297.0,1375,9978,9,3678109.0,23650,707.0,17833.0,103,168.0,,,
2020-11-09,ME,7888.0,690515.0,153.0,6036.0,195,21894,1,698403.0,22089,49.0,532.0,7,14.0,,5.0,
2020-11-09,MI,238308.0,5130002.0,8008.0,128981.0,9305,145044,63,5368310.0,154349,2815.0,,0,544.0,,239.0,
2020-11-09,MN,184788.0,1834067.0,2675.0,149766.0,3926,10347,19,3103434.0,25468,1084.0,11671.0,144,224.0,2948.0,,
2020-11-09,MO,212441.0,1395434.0,3153.0,,3244,5016,0,2669455.0,14764,2016.0,,0,467.0,,238.0,
2020-11-09,MP,100.0,15993.0,2.0,29.0,2,0,0,16093.0,2,,4.0,0,,,,
2020-11-09,MS,127205.0,873863.0,3443.0,111430.0,516,36655,0,1001068.0,37171,718.0,6914.0,186,190.0,,76.0,
2020-11-09,MT,40053.0,500860.0,457.0,23825.0,374,13948,1,540913.0,14322,470.0,1492.0,15,,,,
2020-11-09,NC,294860.0,4104756.0,4615.0,261719.0,1521,33034,8,4399616.0,34555,1169.0,,0,323.0,,,
2020-11-09,ND,55458.0,255540.0,497.0,43949.0,1153,347,17,907372.0,6924,383.0,1906.0,25,48.0,345.0,,
2020-11-09,NE,83969.0,546168.0,703.0,48689.0,1574,2276,0,1039698.0,7423,794.0,3289.0,9,,,,
2020-11-09,NH,12699.0,350845.0,489.0,10153.0,211,505,0,665787.0,2707,56.0,794.0,0,,262.0,,
2020-11-09,NJ,256653.0,4780634.0,16440.0,38322.0,2058,69586,11,5037287.0,71644,1537.0,38336.0,36,309.0,,94.0,
2020-11-09,NM,54881.0,1207601.0,1118.0,23205.0,1210,10548,14,1262482.0,11758,437.0,5122.0,31,,,,
2020-11-09,NV,110982.0,739959.0,1852.0,2550.0,960,3733,1,1344308.0,8676,891.0,,0,254.0,,100.0,
2020-11-09,NY,532180.0,15244050.0,25973.0,80764.0,3144,108272,26,15776230.0,111416,1444.0,89995.0,0,282.0,,125.0,
2020-11-09,OH,254974.0,4663152.0,5524.0,186254.0,4706,44960,7,4918126.0,49666,2533.0,20651.0,154,628.0,4047.0,312.0,
2020-11-09,OK,138455.0,1571321.0,1444.0,116882.0,2197,0,6,1709776.0,2197,1045.0,9621.0,51,312.0,,,
2020-11-09,OR,51155.0,863522.0,734.0,5870.0,707,4669,4,914677.0,5376,318.0,3463.0,85,64.0,,26.0,
2020-11-09,PA,234296.0,2455856.0,9024.0,171036.0,3402,14221,4,2690152.0,17623,1827.0,,0,353.0,,179.0,
2020-11-09,PR,38581.0,305972.0,882.0,33354.0,481,0,10,344553.0,481,544.0,,0,70.0,,59.0,
2020-11-09,RI,38009.0,427022.0,1233.0,2958.0,266,1181,1,1257639.0,3975,212.0,3584.0,0,27.0,,17.0,
2020-11-09,SC,186391.0,1780834.0,4041.0,96909.0,703,7420,5,1967225.0,8123,746.0,10884.0,30,194.0,,101.0,
2020-11-09,SD,56311.0,222492.0,537.0,39508.0,907,861,1,278803.0,1768,566.0,3227.0,43,,,,
2020-11-09,TN,287770.0,3640461.0,3610.0,252515.0,5919,49173,15,3928231.0,55092,1705.0,10732.0,54,492.0,,221.0,
2020-11-09,TX,963019.0,7886923.0,18769.0,820156.0,6785,108300,26,8849942.0,115085,6103.0,,0,1816.0,,,
2020-11-09,UT,134868.0,990535.0,661.0,94929.0,2247,6424,2,1505580.0,12787,460.0,6162.0,78,185.0,1240.0,,473.0
2020-11-09,VA,193477.0,2625610.0,3713.0,21618.0,1302,14723,6,2802850.0,15744,1127.0,22745.0,161,214.0,,98.0,
2020-11-09,VI,1405.0,24012.0,23.0,1345.0,0,0,0,25417.0,0,,,0,,,,
2020-11-09,VT,2415.0,192379.0,59.0,1931.0,23,389,0,446327.0,7499,11.0,,0,4.0,,,
2020-11-09,WA,117331.0,2494867.0,2439.0,,1320,18112,0,2612198.0,19432,433.0,8803.0,8,,,55.0,
2020-11-09,WI,286380.0,1926518.0,2410.0,210318.0,4470,9717,18,3597294.0,32557,2003.0,12939.0,100,396.0,1575.0,,
2020-11-09,WV,28805.0,828280.0,530.0,21301.0,401,7223,28,857085.0,7624,290.0,,0,85.0,,30.0,
2020-11-09,WY,18010.0,127148.0,114.0,10699.0,700,3379,0,145158.0,4079,172.0,520.0,15,,,,
2020-11-08,AK,19826.0,760348.0,84.0,7161.0,520,-1040,0,780174.0,-520,119.0,,0,,,7.0,
2020-11-08,AL,203687.0,1229817.0,3084.0,84471.0,1205,5222,2,1402691.0,6323,1060.0,21294.0,0,,2121.0,,1225.0
2020-11-08,AR,121866.0,1316939.0,2085.0,107287.0,1038,8462,17,1427871.0,9378,633.0,7434.0,19,235.0,,105.0,866.0
2020-11-08,AS,0.0,1768.0,0.0,,0,0,0,1768.0,0,,,0,,,,
2020-11-08,AZ,259264.0,1620064.0,6164.0,43232.0,1880,12023,17,1872660.0,13825,1185.0,22202.0,32,272.0,,148.0,
2020-11-08,CA,964639.0,18759989.0,17963.0,,7682,151795,24,19724628.0,159477,3554.0,,0,910.0,,,
2020-11-08,CO,127967.0,1200007.0,2168.0,8562.0,3498,13630,0,2214788.0,37697,1087.0,9997.0,86,,,,
2020-11-08,CT,78125.0,2411479.0,4671.0,9800.0,0,0,0,2489604.0,0,402.0,12257.0,0,,,,
2020-11-08,DC,18001.0,537448.0,654.0,13843.0,110,4754,0,555449.0,4864,77.0,,0,25.0,,14.0,
2020-11-08,DE,26603.0,338676.0,718.0,14019.0,345,2003,2,587562.0,5281,116.0,,0,24.0,,,
2020-11-08,FL,832525.0,5557306.0,17333.0,,6619,38183,22,10555504.0,101854,2779.0,51093.0,64,,,,
2020-11-08,GA,373078.0,3360882.0,8648.0,,1253,17437,1,3733960.0,18690,1846.0,32468.0,33,,6095.0,,
2020-11-08,GU,5233.0,66763.0,89.0,3402.0,120,369,0,71996.0,489,73.0,,0,19.0,,10.0,
2020-11-08,HI,16051.0,295153.0,220.0,11958.0,128,0,1,562270.0,6174,75.0,1157.0,10,13.0,,8.0,
2020-11-08,IA,140541.0,795298.0,1842.0,100747.0,3313,4267,13,935839.0,7580,992.0,,0,190.0,,77.0,
2020-11-08,ID,72312.0,343409.0,683.0,32330.0,1403,1431,4,405569.0,2481,320.0,2870.0,45,90.0,576.0,,
2020-11-08,IL,487987.0,7916317.0,10538.0,,10009,80748,50,8404304.0,90757,4303.0,,0,833.0,,368.0,
2020-11-08,IN,210374.0,1599566.0,4629.0,131979.0,4652,10890,37,3210666.0,43148,2070.0,18505.0,232,524.0,3566.0,173.0,
2020-11-08,KS,97633.0,578687.0,1166.0,2808.0,0,0,0,676320.0,0,693.0,4067.0,0,183.0,1122.0,62.0,337.0
2020-11-08,KY,120838.0,1947149.0,1565.0,21513.0,1177,0,4,2046964.0,0,1153.0,7844.0,0,299.0,1989.0,,
2020-11-08,LA,192981.0,2699976.0,6036.0,172210.0,1266,25215,20,2892957.0,26481,622.0,,0,,,72.0,
2020-11-08,MA,171399.0,2730521.0,10149.0,131646.0,1823,18330,20,6720526.0,80572,568.0,13373.0,0,144.0,,62.0,
2020-11-08,MD,153996.0,1872296.0,4212.0,8291.0,1081,9897,11,3654459.0,30266,655.0,17730.0,103,163.0,,,
2020-11-08,ME,7693.0,668621.0,152.0,5935.0,90,0,0,676314.0,90,48.0,525.0,2,13.0,,7.0,
2020-11-08,MI,229003.0,4984958.0,7945.0,128981.0,0,0,0,5213961.0,0,2425.0,,0,484.0,,202.0,
2020-11-08,MN,180862.0,1823720.0,2656.0,146311.0,5908,15231,31,3077966.0,42572,1038.0,11527.0,133,224.0,2923.0,,
2020-11-08,MO,209197.0,1390418.0,3153.0,,4131,17073,3,2654691.0,-17597,1965.0,,0,459.0,,254.0,
2020-11-08,MP,98.0,15993.0,2.0,29.0,0,0,0,16091.0,0,,4.0,0,,,,
2020-11-08,MS,126689.0,837208.0,3443.0,105839.0,804,0,10,963897.0,804,716.0,6728.0,0,183.0,,87.0,
2020-11-08,MT,39679.0,486912.0,456.0,23793.0,731,684,11,526591.0,1415,458.0,1477.0,12,,,,
2020-11-08,NC,293339.0,4071722.0,4607.0,246318.0,2094,38811,2,4365061.0,40905,1147.0,,0,311.0,,,
2020-11-08,ND,54305.0,255193.0,480.0,43103.0,1101,426,0,900448.0,6064,408.0,1881.0,23,51.0,343.0,,
2020-11-08,NE,82395.0,543892.0,703.0,47793.0,1702,3053,2,1032275.0,10429,760.0,3280.0,34,,,,
2020-11-08,NH,12488.0,350340.0,489.0,10096.0,247,875,0,663080.0,5485,55.0,794.0,3,,262.0,,
2020-11-08,NJ,254595.0,4711048.0,16429.0,38016.0,2013,0,4,4965643.0,2013,1439.0,38300.0,50,284.0,,89.0,
2020-11-08,NM,53671.0,1197053.0,1104.0,23088.0,1277,10872,16,1250724.0,12149,441.0,5091.0,71,,,,
2020-11-08,NV,110022.0,736226.0,1851.0,2525.0,1276,2968,1,1335632.0,9254,826.0,,0,206.0,,89.0,
2020-11-08,NY,529036.0,15135778.0,25947.0,80646.0,3428,142214,19,15664814.0,145642,1396.0,89995.0,0,295.0,,131.0,
2020-11-08,OH,250268.0,4618192.0,5517.0,184556.0,4541,55011,11,4868460.0,59552,2286.0,20497.0,102,584.0,4013.0,295.0,
